id,healthCenterId,name,contractId,typeId,type,address,hasOnlineRecommendation,hasRecommendation,provinceName,cityName,latitude,longitude,distance,duration,specialty,URL,type_name
119753,105338,آزمایشگاه سپهر (اهواز),1071923,1000106,آزمایشگاه,اهواز -خيابان شريعتي -(سي متري) -بين چهارراه زند و فلکه پل پنجم -نبش مهران,True,True,استان خوزستان,اهواز,31.305809,48.678747,,,,https://iranassistance.com/medical-centers/119753,آزمایشگاه
119754,105501,آزمایشگاه پارسیان-اهواز,1071924,1000106,آزمایشگاه,خوزستان - اهواز -گلستان بلوار فروردين بين آبان و آذر,True,True,استان خوزستان,اهواز,31.295056,48.642134,,,,https://iranassistance.com/medical-centers/119754,آزمایشگاه
119755,105189,کلینیک فیزیوتراپی جهانپارس (اهواز),1071925,1000104,فیزیوتراپی,خوزستان - اهواز- کيانپارس- ميهن شرقي- پلاک6,True,True,استان خوزستان,اهواز,31.340569,48.686112,,,,https://iranassistance.com/medical-centers/119755,فیزیوتراپی
119756,105625,کلینیک فیزیوتراپی پاسارگاد(اهواز),1071926,1000104,فیزیوتراپی,خوزستان- اهواز- زيتون کارمندي- خيابان کميل- بين زيتون و زيبا,True,True,استان خوزستان,اهواز,31.353235,48.720908,,,,https://iranassistance.com/medical-centers/119756,فیزیوتراپی
119757,105502,آزمایشگاه شفا(اهواز),1071927,1000106,آزمایشگاه,اهواز-خيابان خشايار- بين کيان و شيخ بها-روبروي بانک رفاه-پلاک 144,True,True,استان خوزستان,اهواز,31.320638,48.644818,,,,https://iranassistance.com/medical-centers/119757,آزمایشگاه
119758,105937,فيزيوتراپی آریا (بهبهان),1071928,1000104,فیزیوتراپی,خوزستان - بهبهان - خيابان شهيد پيروز - کوچه جنب بانک رفاه کارگران,True,True,استان خوزستان,بهبهان,30.603218,50.219733,,,,https://iranassistance.com/medical-centers/119758,فیزیوتراپی
119759,105529,آزمایشگاه دکتر جلالی(اهواز),1071929,1000106,آزمایشگاه,خوزستان- اهواز- ابتداي خيابان نادري شرقي-کوچه دوم-خيابان بهزاد- بين مولوي و خاقاني- پشت مجتمع پزشکي اهواز(آموزگار)پلاک 51,True,True,استان خوزستان,اهواز,31.317711,48.686403,,,,https://iranassistance.com/medical-centers/119759,آزمایشگاه
119760,148103,مرکز فیزیوتراپی توان افزا-اسفراین,1071930,1000104,فیزیوتراپی,خراسان شمالي - اسفراين - خيابان امام رضا - امام رضا1,True,True,استان خراسان شمالی,اسفراين,37.0728174634,57.5171384066,,,,https://iranassistance.com/medical-centers/119760,فیزیوتراپی
119761,105902,آزمایشگاه پاداد- جوادالائمه (اهواز),1071931,1000106,آزمایشگاه,اهواز- انتهاي خيابان 10 پادادشهر- فلکه جوادالائمه- ساختمان محک - طبقه اول,True,True,استان خوزستان,اهواز,31.374018,48.721845,,,,https://iranassistance.com/medical-centers/119761,آزمایشگاه
119762,106230,آزمایشگاه رازی  بهبهان - خوزستان,1071932,1000106,آزمایشگاه,استان خوزستان، بهبهان،فلکه بيدبلند،ابتداي خيابان پيروز،کوچه بن بست جنب، مهمانسراي استقلال، ايران,True,True,استان خوزستان,بهبهان,30.601955,50.240727,,,,https://iranassistance.com/medical-centers/119762,آزمایشگاه
119763,146494,آزمایشگاه بزرگ کیانپارس (اهواز),1071933,1000106,آزمایشگاه,اهواز-کيانپارس-خيابان 9 شرقي -پلاک 67,True,True,استان خوزستان,اهواز,31.347252,48.686663,,,,https://iranassistance.com/medical-centers/119763,آزمایشگاه
119764,147066,آزمایشگاه ایران-اهواز,1071934,1000106,آزمایشگاه,اهواز-زيتون کارگري - خيابان علامه- نبش شهيد مجدم - پلاک 1,True,True,استان خوزستان,اهواز,31.318816,48.680592,,,,https://iranassistance.com/medical-centers/119764,آزمایشگاه
119765,151839,آزمایشگاه پاتوبیولوژی و ژنتیک شفا-امیدیه,1071935,1000106,آزمایشگاه,خوزستان - اميديه - بازار طلا فروشان - پشت ساختمان بانک ملي,True,True,استان خوزستان,اميديه,31.3229073879,48.6819694082,,,,https://iranassistance.com/medical-centers/119765,آزمایشگاه
119766,152049,آزمایشگاه پاتولوژی دکتر صدقی-اهواز,1071936,1000106,آزمایشگاه,خوزستان - اهواز - زيتون کارمندي - بين فلکه چيتا و پارک - نبش خيابان بندر - جنب مجتمع تجاري الماس جنوب - طبقه اول,True,True,استان خوزستان,اهواز,31.3533387521,48.7225942301,,,,https://iranassistance.com/medical-centers/119766,آزمایشگاه
119767,152311,آزمایشگاه تشخیص پزشکی آنزیم-اهواز,1071937,1000106,آزمایشگاه,خوزستان-اهواز-کيانپارس-خيابان مهر شرقي-مجتمع پزشکي مهر-پلاک 43-طبقه اول,True,True,استان خوزستان,اهواز,31.3389030104,48.6814441836,,,,https://iranassistance.com/medical-centers/119767,آزمایشگاه
119768,154515,آزمایشگاه پاتولوژی و تشخیص طبی دکتر زمانی -بهبهان,1071938,1000106,آزمایشگاه,خوزستان - بهبهان -فلکه جوانمردي - کوچه سمت چپ - پلاک 16-طبقه زيرزمين,True,True,استان خوزستان,بهبهان,35.7191536185,51.3893650309,,,,https://iranassistance.com/medical-centers/119768,آزمایشگاه
119769,154516,آزمایشگاه تشخیص پزشکی دکتر کلایی-ایذه,1071939,1000106,آزمایشگاه,خوزستان-اهواز-ايذه-خيابان قريشوندي-بن بست مقدم(يکم غربي)پلاک 2-طبقه 1,True,True,استان خوزستان,ايذه,31.834162256,49.8749443811,,,,https://iranassistance.com/medical-centers/119769,آزمایشگاه
119770,154733,آزمایشگاه تشخیص پزشکی دکترموسوی-ماهشهر,1071940,1000106,آزمایشگاه,خوزستان-ماهشهر-ميدان امام خميني (ره),True,True,استان خوزستان,ماهشهر,30.5585380096,49.1977216371,,,,https://iranassistance.com/medical-centers/119770,آزمایشگاه
119771,155379,آزمایشگاه پاتولوژی و تشخیص طبی بهار-ماهشهر,1071941,1000106,آزمایشگاه,خوزستان-ماهشهر-خيابان منتظري -ابتداي خيابان مصطفي خميني -روبروي داروخانه تاج محل,True,True,استان خوزستان,ماهشهر,31.3379709839,48.6825539744,,,,https://iranassistance.com/medical-centers/119771,آزمایشگاه
119772,155548,آزمایشگاه پاتوبیولوژی دانش - شوشتر,1071942,1000106,آزمایشگاه,خوزستان-شوشتر-فلکه17 شهريور ضلع جنوب شرقي - پلاک 102,True,True,استان خوزستان,شوشتر,35.7054816242,51.4000053122,,,,https://iranassistance.com/medical-centers/119772,آزمایشگاه
119773,155549,آزمایشگاه پاتوبیولوژی شفا-شوشتر,1071943,1000106,آزمایشگاه,خوزستان -شوشتر -خيابان شهيد رجايي غربي -روبروي بيمارستان الهادي -پلاک 5048-طبقه همکف -واحد 1,True,True,استان خوزستان,شوشتر,31.3738560288,49.0353959624,,,,https://iranassistance.com/medical-centers/119773,آزمایشگاه
119774,155550,آزمایشگاه تشخیص پزشکی زاگرس-رامهرمز,1071944,1000106,آزمایشگاه,خوزستان - رامهرمز-خيابان طالقاني غربي -روبروي پاساژ احمدي,True,True,استان خوزستان,رامهرمز,31.2778333304,49.6051141898,,,,https://iranassistance.com/medical-centers/119774,آزمایشگاه
119775,156346,آزمایشگاه تشخیص طبی کاشف-اهواز,1071945,1000106,آزمایشگاه,خوزستان -اهواز-شهرک آغاجري-بلوار گلبهار-نبش گل مينا 7-جنب داروخانه دکتر زارعي,True,True,استان خوزستان,اهواز,31.3146294589,48.7553990201,,,,https://iranassistance.com/medical-centers/119775,آزمایشگاه
119776,156362,آزمایشگاه تشخیص طبی سپید-اهواز,1071946,1000106,آزمایشگاه,خوزستان-اهواز-کيانپارس-نبش  خيابان 12 غربي-ساختمان سپيد-طبقه اول,True,True,استان خوزستان,اهواز,31.3497281189,48.6862113839,,,,https://iranassistance.com/medical-centers/119776,آزمایشگاه
119777,156402,آزمایشگاه تشخیص طبی ماهان-هفتگل,1071947,1000106,آزمایشگاه,خوزستان-هفتگل-خيابان نبوت-پلاک  24,True,True,استان خوزستان,هفتگل,31.4493825226,49.5291579539,,,,https://iranassistance.com/medical-centers/119777,آزمایشگاه
119778,156419,آزمایشگاه پاتوبیولوژی واحدیان-اهواز,1071948,1000106,آزمایشگاه,خوزستان-اهواز-کيان آباد-نبش خيابان سپيد شرقي (بين 13 و 14)-ساختمان سپيد-طبقه سوم,True,True,استان خوزستان,اهواز,31.3497515933,48.6862182502,,,,https://iranassistance.com/medical-centers/119778,آزمایشگاه
119779,156509,آزمایشگاه پاتوبیولوژی پیوند-بهبهان,1071949,1000106,آزمایشگاه,خوزستان-بهبهان-خيابان پيروز-بين کوچه بافنده پور  و مکتب المهدي -پلاک 60-طبقه همکف-واحد1,True,True,استان خوزستان,بهبهان,30.5953214074,50.2349028795,,,,https://iranassistance.com/medical-centers/119779,آزمایشگاه
119780,156888,آزمایشگاه تشخیص پزشکی دکتر طهماسبی-ماهشهر,1071950,1000106,آزمایشگاه,خوزستان-ماهشهر-خيابان منتظري-روبروي کوچه شهيد مصطفي خميني,True,True,استان خوزستان,ماهشهر,30.5560519707,49.1979027223,,,,https://iranassistance.com/medical-centers/119780,آزمایشگاه
119781,157050,آزمایشگاه تشخیص پزشکی کلانتر-اهواز,1071951,1000106,آزمایشگاه,خوزستان-اهواز-زيتون کارمندي-خيابان کميل-بين زمزم و زيتون-ساختمان پاستور-پلاک 99,True,True,استان خوزستان,اهواز,31.3544888912,48.7228005744,,,,https://iranassistance.com/medical-centers/119781,آزمایشگاه
119782,157128,آزمایشگاه پاتوبیولوژی پاسارگاد-اهواز,1071952,1000106,آزمایشگاه,خوزستان-اهواز-زيتون کارمندي-خيابان حجت-بين زمزم و زمرد-پلاک185,True,True,استان خوزستان,اهواز,31.3532010852,48.7259203814,,,,https://iranassistance.com/medical-centers/119782,آزمایشگاه
119783,158656,آزمایشگاه تشخیص پزشکی رازی-اهواز,1071953,1000106,آزمایشگاه,خوزستان -اهواز- کيانپارس-خيابان 14 غربي-فاز1-مجتمع پزشکان غرب-طبقه همکف,True,True,استان خوزستان,اهواز,31.3511715922,48.6855876665,,,,https://iranassistance.com/medical-centers/119783,آزمایشگاه
119784,160857,آزمایشگاه تشخیص پزشکی نور-شوشتر,1071954,1000106,آزمایشگاه,استان خوزستان-شوشتر- چهارراه رجايي-ضلع غربي-روبروي زايشگاه الهادي -جنب حسينيه اعظم-پلاک 5069-طبقه همکف-واحد1,True,True,استان خوزستان,شوشتر,32.0397989256,48.8433802456,,,,https://iranassistance.com/medical-centers/119784,آزمایشگاه
119785,161100,آزمایشگاه پاتوبیولوژی سلامت-اهواز,1071955,1000106,آزمایشگاه,اهواز-گلستان-خيابان فروردين-بين آذر و دي-پلاک116-طبقه همکف,True,True,استان خوزستان,اهواز,31.2950022938,48.6453753364,,,,https://iranassistance.com/medical-centers/119785,آزمایشگاه
119786,104746,"آزمایشگاه رازی اندیمشک -- آزمایشگاه, خوزستان",1071971,1000106,آزمایشگاه,خوزستان،انديمشک،خيابان انقلاب،نبش ايوب شرکتي مرکز جراحي پاستور,True,True,استان خوزستان,انديمشک,32.454619,48.350261,,,,https://iranassistance.com/medical-centers/119786,آزمایشگاه
119787,103448,دکتر قارونی دندانپزشک,1071990,1000109,دندان پزشکی,لرستان -خرم آباد- ميدان شهدا - به سمت چهارراه فرهنگ کوچه اول دست راست - کوچه شهيد طولابي,True,True,استان لرستان,خرم آباد,33.490609,48.352726,,,,https://iranassistance.com/medical-centers/119787,دندان پزشکی
119788,103452,دکتر صبا کایدی دندانپزشک,1071991,1000109,دندان پزشکی,لرستان - خيابان انقلاب -روبروي بيمارستان عشاير کوچه تختي,True,True,استان لرستان,خرم آباد,33.503736,48.360215,,,,https://iranassistance.com/medical-centers/119788,دندان پزشکی
119789,104329,دکتر دندانپزشکی شیما حیدری,1071992,1000109,دندان پزشکی,لرستان - خرم آباد-خيابان شهداي شرقي-روبروي پاساژمحمدزاده- جنب موسسه کوثر - ساختمان اميران- طبقه دوم,True,True,استان لرستان,خرم آباد,33.490495,48.356827,,,,https://iranassistance.com/medical-centers/119789,دندان پزشکی
119790,157051,درمانگاه دندانپزشکی شبانه روزی تبسم-خرم آباد,1071993,1000109,دندان پزشکی,لرستان - خرم آباد-کوچه مخابرات-روبه روي آزمايشگاه ژنتيک مادر-ساختمان سعيد-طبقه دو-واحد4,True,True,استان لرستان,خرم آباد,33.4893776253,48.3553032282,,,,https://iranassistance.com/medical-centers/119790,دندان پزشکی
119791,154708,درمانگاه دندانپزشکی خورشید-خرم آباد,1071994,1000109,دندان پزشکی,لرستان-خرم آباد-خيابان انقلاب-حدفاصل خيابان جلال و ناصر خسروکوچه شهيد باقري برما-پلاک 14-طبقه 1-واحد 1,True,True,استان لرستان,خرم آباد,33.4920325248,48.3526013893,,,,https://iranassistance.com/medical-centers/119791,دندان پزشکی
119792,156654,درمانگاه دندانپزشکی مال اسد-خرم آباد,1071995,1000109,دندان پزشکی,لرستان  -خرم آباد-خيابان شهداي شرقي -کوچه مخابرات ساحل 2-شهيد احمد مهرابي -طبقه 1 -واحد 1,True,True,استان لرستان,خرم آباد,33.4901993039,48.3554834989,,,,https://iranassistance.com/medical-centers/119792,دندان پزشکی
119793,156744,درمانگاه دندانپزشکی الماس نور-خرم آباد,1071996,1000109,دندان پزشکی,لرستان-خرم آباد-خيابان انقلاب-خيابان خاتم الانبيا-روبروي درب اورژانس عشاير-پلاک 82-طبقه 1-واحد1,True,True,استان لرستان,خرم آباد,33.5030882906,48.3605121995,,,,https://iranassistance.com/medical-centers/119793,دندان پزشکی
119794,104698,درمانگاه آریو برزن - بهبهان,1071997,1000166,درمانگاه,خوزستان - بهبهان - ميدان بيدبلند -ابتداي خيابان شريعتي- جنب بانک صادرات-طبقه همکف و اول,True,True,استان خوزستان,بهبهان,30.601436,50.241761,,,,https://iranassistance.com/medical-centers/119794,درمانگاه
119795,104701,"درمانگاه کوثر - بهبهان -- درمانگاه, خوزستان",1071998,1000166,درمانگاه,خوزستان - بهبهان - خيابان شهيد زيبايي - روبروي بيمارستان شهيد زاده- جنب داروخانه شبانه روزي فارابي,True,True,استان خوزستان,بهبهان,30.592288,50.234997,,,,https://iranassistance.com/medical-centers/119795,درمانگاه
119796,104722,درمانگاه شفا - بهبهان خوزستان,1071999,1000166,درمانگاه,خوزستان - بهبهان - سه راه ذوالفقاري - ابتداي بلوار شهيد نياکان,True,True,استان خوزستان,بهبهان,35.734116,51.516575,,,,https://iranassistance.com/medical-centers/119796,درمانگاه
119797,105156,درمانگاه میلاد (اهواز),1072000,1000166,درمانگاه,اهواز-پادادشهر-نبش خيابان 11 غربي-روبروي مسجد جواد الائمه,True,True,استان خوزستان,اهواز,31.303318,48.695487,,,,https://iranassistance.com/medical-centers/119797,درمانگاه
119798,105356,درمانگاه شبانه روزی دکتر محمود طوقی-آبادان,1072001,1000166,درمانگاه,خوزستان- آبادان-احمدآباد-نرسيده به فلکه کارون-خيابان 7 اصلي-نبش فرعي12-پلاک90-طبقه همکف-واحد1,True,True,استان خوزستان,آبادان,30.33917,48.303078,,,,https://iranassistance.com/medical-centers/119798,درمانگاه
119799,105461,درمانگاه میلاد (دزفول),1072002,1000166,درمانگاه,خوزستان -دزفول -ميدان بهاران -جنب کلانتري 13,True,True,استان خوزستان,دزفول,32.374474,48.425553,,,,https://iranassistance.com/medical-centers/119799,درمانگاه
119801,146493,درمانگاه شبانه روزی پارس-اهواز,1072004,1000166,درمانگاه,اهواز- کوي ملت (کوروش)-خيابان شيخ نبهان-بين اقبال و بيست متري مقيمي-پلاک6,True,True,استان خوزستان,اهواز,31.361681,48.735978,,,,https://iranassistance.com/medical-centers/119801,درمانگاه
119802,146783,درمانگاه شبانه روزی فدک-رامهرمز,1072005,1000166,درمانگاه,خوزستان - رامهرمز - خيابان وليعصر - بعد از مسجد اميرالمومنين -جنب درمانگاه قديم تامين اجتماعي,True,True,استان خوزستان,رامهرمز,31.266239,49.618639,,,,https://iranassistance.com/medical-centers/119802,درمانگاه
119803,147065,درمانگاه نیک-اهواز,1072006,1000166,درمانگاه,اهواز-کيانشهر-بلوار امام رضا-نبش 18 متري ژاله,True,True,استان خوزستان,اهواز,31.368182,48.632492,,,,https://iranassistance.com/medical-centers/119803,درمانگاه
119804,152312,درمانگاه تخصصی داخلی دکتر صدری نیا-اهواز,1072007,1000166,درمانگاه,خوزستان - اهواز-کوي ملت - خيابان شيخ نبهان- بين فلکه اقبال و فلکه عامري-پلاک 37,True,True,استان خوزستان,اهواز,31.359627772,48.737313587,,,,https://iranassistance.com/medical-centers/119804,درمانگاه
119805,153085,درمانگاه شبانه روزی امان-اهواز,1072008,1000166,درمانگاه,خوزستان-اهواز-پادادشهر-خيابان 10-نرسيده به سيتي سنترهيراد,True,True,استان خوزستان,اهواز,31.307050832,48.6921923888,,,,https://iranassistance.com/medical-centers/119805,درمانگاه
119806,155964,درمانگاه شبانه روزی مهرگان-اهواز,1072009,1000166,درمانگاه,خوزستان - اهواز-کيانپارس-خيابان شهيدوهابي-تقاطع ششم غربي,True,True,استان خوزستان,اهواز,31.3473519929,48.6784013855,,,,https://iranassistance.com/medical-centers/119806,درمانگاه
119807,156304,درمانگاه شبانه روزی مهراد-رامهرمز,1072010,1000166,درمانگاه,خوزستان - رامهرمز - خيابان طالقاني غربي - نبش تقاطع شهرداري -مجتمع سينا -پلاک94,True,True,استان خوزستان,رامهرمز,31.2797119144,49.6023838301,,,,https://iranassistance.com/medical-centers/119807,درمانگاه
119808,156367,درمانگاه شبانه روزی مادر-اهواز,1072011,1000166,درمانگاه,خوزستان-اهواز-بلوار پاسداران-نبش خيابان دانيال-رو به روي شهرداري منطقه 3-طبقه همکف,True,True,استان خوزستان,اهواز,31.3604895204,48.7458550818,,,,https://iranassistance.com/medical-centers/119808,درمانگاه
119809,156489,درمانگاه شبانه روزی مطهری-اهواز,1072012,1000166,درمانگاه,خوزستان-اهواز-صددستگاه-خيابان سبحان -نبش بانک مسکن -دبستان شهيد باهنر,True,True,استان خوزستان,اهواز,31.2937105183,48.72450977,,,,https://iranassistance.com/medical-centers/119809,درمانگاه
119811,156981,درمانگاه شبانه روزی سینا-دزفول,1072014,1000166,درمانگاه,خوزستان-دزفول-خيابان امام شمالي-بالاتر از آستانه متبرکه سبز قبا-پلاک 164,True,True,استان خوزستان,دزفول,32.3865095867,48.401062537,,,,https://iranassistance.com/medical-centers/119811,درمانگاه
119812,159116,درمانگاه شبانه روزی دکتر محسن فتحی-رامهرمز,1072015,1000166,درمانگاه,خوزستان-رامهرمز-خيابان طالقاني غربي-نبش خيابان شهرداري-نبش خيابان شهيد چراغ زاده-پلاک1- طبقه1-واحد1,True,True,استان خوزستان,رامهرمز,31.2776406567,49.6047199128,,,,https://iranassistance.com/medical-centers/119812,درمانگاه
119813,159536,درمانگاه شبانه روزی رضوان-اهواز,1072016,1000166,درمانگاه,خوزستان -اهواز-خيابان شريعتي جنوبي -کوي جمهوري (16متري اول)-خيابان يارعلي-نبش خيابان شهيد کرمي خراط-طبقه همکف,True,True,استان خوزستان,اهواز,31.30027448,48.6796925558,,,,https://iranassistance.com/medical-centers/119813,درمانگاه
119814,159776,درمانگاه شبانه روزی نژادحسینی-اهواز,1072017,1000166,درمانگاه,استان خوزستان - اهواز- زيتون کارمندي-خيابان زهره-نبش ظهرابي-پلاک 32-طبقه همکف-واحد1و2,True,True,استان خوزستان,اهواز,31.35235279,48.7193898413,,,,https://iranassistance.com/medical-centers/119814,درمانگاه
119815,159857,درمانگاه شبانه روزی دانشمند-اهواز,1072018,1000166,درمانگاه,خوزستان-اهواز-عامري -خيابان نهج البلاغه-بين 24 متري و 30متري (بعد از چراغ قرمز عامري به سمت حرم مطهر),True,True,استان خوزستان,اهواز,31.3312269333,48.6917146062,,,,https://iranassistance.com/medical-centers/119815,درمانگاه
119816,161379,درمانگاه شبانه روزی یاس-اهواز,1072019,1000166,درمانگاه,خوزستان-اهواز-بهارستان-بلوار نارنجستان-بين ياس و کاج-پلاک253,True,True,استان خوزستان,اهواز,31.2806727897,48.6252291918,,,,https://iranassistance.com/medical-centers/119816,درمانگاه
119817,161416,درمانگاه شبانه روزی حکمت-بهبهان,1072020,1000166,درمانگاه,خوزستان- بهبهان-انتهاي خيابان شهيد نياکان-نبش ميدان شهيد محاسندار-طبقه يک,True,True,استان خوزستان,بهبهان,30.5800068145,50.2408319959,,,,https://iranassistance.com/medical-centers/119817,درمانگاه
119818,161697,درمانگاه شبانه روزی آریاگان-اهواز,1072021,1000166,درمانگاه,خوزستان-اهواز-کيان آباد-نبش خيابان 4 غربي-پلاک1-طبقه همکف و يک-واحد1تا4,True,True,استان خوزستان,اهواز,31.3427835062,48.6744255541,,,,https://iranassistance.com/medical-centers/119818,درمانگاه
119819,161698,درمانگاه شبانه روزی بصیر-آبادان,1072022,1000166,درمانگاه,استان خوزستان-آبادان-دهکده بريم-بلوار قايق راني-جنب منطقه آزاد-پشت هلال احمر-جنب مرکز جراحي محدود مادر-درمانگاه بصير,True,True,استان خوزستان,آبادان,30.3512577581,48.2509849714,,,,https://iranassistance.com/medical-centers/119819,درمانگاه
119820,161716,درمانگاه شبانه روزی ابوعلی سینا-بهبهان,1072023,1000166,درمانگاه,خوزستان-بهبهان-ميدان نحوي-جاده زيدون بعد از پل -روبروي سامان خودرو-جنب داروخانه دکتر اقسام,True,True,استان خوزستان,بهبهان,30.5861057567,50.2443009979,,,,https://iranassistance.com/medical-centers/119820,درمانگاه
119821,104779,"تصویربرداری روناش درمانگر - دزفول -- تصویربرداری, خوزستان",1072024,61,تصویربرداری,خوزستان،دزفول،خيابان طالقاني،بين هجرت و حضرت رسول,True,True,استان خوزستان,دزفول,32.455199,48.357726,,,,https://iranassistance.com/medical-centers/119821,تصویربرداری
119822,104747,آزمایشگاه تشخیص پزشکی سینا-اندیمشک,1072025,1000106,آزمایشگاه,خوزستان،انديمشک،خيابان سينا-نبش گندمي-پلاک 41-طبقه همکف,True,True,استان خوزستان,انديمشک,32.378502,48.414932,,,,https://iranassistance.com/medical-centers/119822,آزمایشگاه
119823,104780,"آزمایشگاه شفا دزفول -- آزمایشگاه, خوزستان",1072026,1000106,آزمایشگاه,خوزستان،دزفول،خيابان طالقاني،بين خيابان هجرت و خيابان آفرينش,True,True,استان خوزستان,دزفول,32.455266,48.357706,,,,https://iranassistance.com/medical-centers/119823,آزمایشگاه
119824,104852,"آزمایشگاه پاستور (شوشی زاده) شوش -- آزمایشگاه, خوزستان",1072027,1000106,آزمایشگاه,خوزستان،شوش،خيابان دعبل خزاعي،بين دانش و رجايي پلاک 9,True,True,استان خوزستان,شوش,32.189748,48.256224,,,,https://iranassistance.com/medical-centers/119824,آزمایشگاه
119825,105161,آزمایشگاه دکتر مجدی نسب (اندیمشک),1072028,1000106,آزمایشگاه,خوزستان - انديمشک-خيابان امام-بين پاساژ-پزشک پور و تابش,True,True,استان خوزستان,انديمشک,32.381648,48.396877,,,,https://iranassistance.com/medical-centers/119825,آزمایشگاه
119826,105164,آزمایشگاه دکتر مجدی نسب (دزفول),1072029,1000106,آزمایشگاه,دزفول-خيابان طالقاني-خيابان نشاط-مجتمع پزشکي نشاط,True,True,استان خوزستان,دزفول,32.378238,48.402658,,,,https://iranassistance.com/medical-centers/119826,آزمایشگاه
119827,155482,آزمایشگاه تشخیص تشخیص پزشکی مهر-اندیمشک,1072030,1000106,آزمایشگاه,خوزستان-انديمشک-خيابان طالقاني-جنب بانک ملت مرکزي -پلاک 17775-طبقه همکف,True,True,استان خوزستان,انديمشک,32.4551890196,48.3565480961,,,,https://iranassistance.com/medical-centers/119827,آزمایشگاه
119828,103870,"مرکز رادیولوژِی فک و صورت دکتر محمد امین کاووسی -- تصویربرداری, خوزستان",1072031,61,تصویربرداری,اهواز-کيانپارس -خيابان دانشور (مهر شرقي )جنب بانک انصار -مجتمع ايرانيان -طبقه اول,True,True,استان خوزستان,اهواز,31.336672,48.678943,,,,https://iranassistance.com/medical-centers/119828,تصویربرداری
119829,104511,رادیولوژی فک و صورت دکتر آرمان فیض,1072032,61,تصویربرداری,اهواز،کيانپارس،نبش خيابان پنجم غربي ،مجتمع پزشکي فاخر،طبقه دوم,True,True,استان خوزستان,اهواز,31.344855,48.685285,,,,https://iranassistance.com/medical-centers/119829,تصویربرداری
119830,105875,رادیولوژی فک و صورت پرتوسان(اهواز),1072033,61,تصویربرداری,خوزستان - اهواز - زيتون کارمندي - نبش ميدان چيتا-بين حجت و فردوس - پلاک 27- ساختمان سرلک - طبقه چهارم - واحد 7 و 8,True,True,استان خوزستان,اهواز,31.35185,48.723943,,,,https://iranassistance.com/medical-centers/119830,تصویربرداری
119831,151841,مرکز راديولوژي دهان،فک و صورت دکترآرمان محققي -اهواز,1072034,61,تصویربرداری,خوزستان- اهواز - گلستان - ابتداي بوستان - نبش همدان - مجتمع آرتينا - طبقه سوم,True,True,استان خوزستان,اهواز,31.2947075848,48.6396242141,,,,https://iranassistance.com/medical-centers/119831,تصویربرداری
119832,155378,مرکز رادیولوژی تخصصی دهان،فک و صورت دکتر مهشید رضوی-اهواز,1072035,61,تصویربرداری,خوزستان -اهواز-کيانپارس-نبش 12غربي -مجتمع پزشکان سپيد-طبقه3 -واحد 303,True,True,استان خوزستان,اهواز,31.3455790542,48.6850274281,,,,https://iranassistance.com/medical-centers/119832,تصویربرداری
119833,155388,مرکز رادیولوژی دهان ، فک و صورت ویرا-ماهشهر,1072036,61,تصویربرداری,خوزستان -ماهشهر -خيابان امام خميني -تقاطع خيابان 22 بهمن و باهنر -ساختمان ايران زمين -طبقه دوم,True,True,استان خوزستان,ماهشهر,30.5569562454,49.1951000287,,,,https://iranassistance.com/medical-centers/119833,تصویربرداری
119834,155553,مرکز رادیولوژی  تخصصی دهان،فک و صورت دکتر آذرمحرابی-اهواز,1072037,61,تصویربرداری,خوزستان -اهواز - پادادشهر-بلوار جوادالائمه -بين خيابان 9 و 10 پادادشهر -مجتمع پزشکي رسول الله -طبقه چهارم,True,True,استان خوزستان,اهواز,31.306972041,48.6950929475,,,,https://iranassistance.com/medical-centers/119834,تصویربرداری
119835,157261,مرکز رادیولوژی و سونوگرافی دکتر حمیدانی-اهواز,1072038,61,تصویربرداری,خوزستان-اهواز-کيانپارس-فلکه سوم-خيابان ميهن شرقي-مجتمع فوق تخصصي مرواريد-پلاک 13-طبقه 2-واحد 5,True,True,استان خوزستان,اهواز,31.340945751,48.6853349613,,,,https://iranassistance.com/medical-centers/119835,تصویربرداری
119836,157960,مرکز رادیولوژی وسونوگرافی دکترشکیبا سلیمانی-اهواز,1072039,61,تصویربرداری,خوزستان-اهواز-کيانپارس-پهلوان غربي-نبش خرداد جنوبي-مجتمع ابوعلي سينا-طبقه دوم-واحد3-پلاک114,True,True,استان خوزستان,اهواز,31.3384712646,48.6775813612,,,,https://iranassistance.com/medical-centers/119836,تصویربرداری
119837,158518,مرکز رادیولوژی دهان،فک و صورت دکتر شکوهی-اهواز,1072040,61,تصویربرداری,استان خوزستان-اهواز-زيتون کارمندي-خيابان اصلي زيتون-بين هدايت و بندرساختمان-کوه نور-پلاک 64- طبقه 4-واحد4,True,True,استان خوزستان,اهواز,31.3551841342,48.7275695273,,,,https://iranassistance.com/medical-centers/119837,تصویربرداری
119838,100575,حضرت علی اصغر  فارس شیراز,1072041,1000108,بیمارستان دولتی,شيراز - خيابان مشکين فام - روبروي هتل هما,True,True,استان فارس,شيراز,29.625649,52.542005,,,,https://iranassistance.com/medical-centers/119838,بیمارستان دولتی
119839,100569,بیمارستان فقیهی (شیراز),1072042,1000108,بیمارستان دولتی,فارس - شيراز - خيابان زند فقيهي,False,True,استان فارس,شيراز,29.626398,52.52899,,,,https://iranassistance.com/medical-centers/119839,بیمارستان دولتی
